Name,Long,Lat,Program,Expedition,Site,Hole,water_depth,core,date,platform,Hiatus_status
ODP 108-657-B,-20.9488,21.3315,ODP,108,657,B,4232 m,133.54 m,03/01/86 2200,JR,0
ODP 108-658-A,-18.5808,20.7492,ODP,108,658,A,2263.5 m,294.98 m,03/04/86 1515,JR,0
ODP 108-658-B,-18.5808,20.7492,ODP,108,658,B,2264.2 m,176.14 m,03/07/86 0215,JR,0
ODP 108-658-C,-18.5808,20.7492,ODP,108,658,C,2262.9 m,70.38 m,03/08/86 0045,JR,0
ODP 108-659-A,-21.0262,18.0772,ODP,108,659,A,3071.2 m,174.95 m,03/09/86 0930,JR,4
ODP 108-659-B,-21.0262,18.0772,ODP,108,659,B,3073.4 m,163.75 m,03/11/86 0905,JR,4
ODP 108-659-C,-21.0262,18.0772,ODP,108,659,C,3070.5 m,72.48 m,03/12/86 1115,JR,4
ODP 108-660-A,-19.2456,10.0135,ODP,108,660,A,4332.2 m,163.74 m,03/15/86 0030,JR,0
ODP 108-660-B,-19.2456,10.0135,ODP,108,660,B,4332.3 m,141.98 m,03/16/86 1030,JR,0
ODP 108-661-A,-19.3861,9.4468,ODP,108,661,A,4012.7 m,234.93 m,03/17/86 1915,JR,4
ODP 108-661-B,-19.3861,9.4468,ODP,108,661,B,4013.1 m,81.43 m,03/20/86 1915,JR,4
ODP 108-662-A,-11.7392,-1.3902,ODP,108,662,A,3813.8 m,203.87 m,03/24/86 0300,JR,0
ODP 108-662-B,-11.7392,-1.3902,ODP,108,662,B,3813.8 m,114.83 m,03/25/86 0745,JR,0
ODP 108-663-A,-11.8785,-1.1978,ODP,108,663,A,3607.6 m,119.05 m,03/26/86 1730,JR,0
ODP 108-663-B,-11.8785,-1.1978,ODP,108,663,B,3607.4 m,153.57 m,03/27/86 1345,JR,0
ODP 108-664-A,-23.2275,0.1073,ODP,108,664,A,3806 m,9.64 m,03/30/86 1605,JR,0
ODP 108-664-B,-23.2275,0.1073,ODP,108,664,B,3806.3 m,245.02 m,03/30/86 2330,JR,0
ODP 108-664-C,-23.2275,0.1073,ODP,108,664,C,3806.8 m,57.18 m,03/31/86 2309,JR,0
ODP 108-664-D,-23.2275,0.1073,ODP,108,664,D,3801.7 m,302.85 m,04/01/86 0730,JR,0
ODP 108-665-A,-19.6678,2.9512,ODP,108,665,A,4740.4 m,99.97 m,04/03/86 2100,JR,0
ODP 108-665-B,-19.6678,2.9512,ODP,108,665,B,4741.8 m,72.48 m,04/04/86 1900,JR,0
ODP 108-666-A,-20.1672,3.4973,ODP,108,666,A,4516.8 m,150.49 m,04/06/86 0835,JR,0
ODP 108-667-A,-21.9113,4.5692,ODP,108,667,A,3525 m,309.16 m,04/08/86 1345,JR,2
ODP 108-667-B,-21.9113,4.5692,ODP,108,667,B,3524.7 m,128.56 m,04/12/86 1000,JR,2
ODP 108-668-A,-20.927,4.7687,ODP,108,668,A,2690 m,8.79 m,04/13/86 1700,JR,0
ODP 108-668-B,-20.927,4.7687,ODP,108,668,B,2693.1 m,31.21 m,04/14/86 1130,JR,0
ODP 109-648-B,-44.9471,22.922,ODP,109,648,B,3329.9 m,17.6 m,04/29/86 0400,JR,0
ODP 109-669-A,-45.0458,23.517,ODP,109,669,A,1979 m,0.1 m,05/31/86 2035,JR,0
ODP 109-670-A,-45.0322,23.1666,ODP,109,670,A,3625 m,6.56 m,06/12/86 0130,JR,0
ODP 110-671-A,-58.7325,15.5258,ODP,110,671,A,4931.1 m,5.02 m,06/27/86 0815,JR,3
ODP 110-671-B,-58.7325,15.5258,ODP,110,671,B,4931.7 m,553.13 m,06/28/86 1245,JR,3
ODP 110-671-C,-58.7328,15.528,ODP,110,671,C,4936.5 m,16.66 m,07/10/86 2315,JR,3
ODP 110-671-D,-58.7313,15.5247,ODP,110,671,D,4942.5 m,NA,08/06/86 2330,JR,3
ODP 110-672-A,-58.641,15.54,ODP,110,672,A,4982.5 m,382.62 m,07/15/86 1110,JR,2
ODP 110-673-A,-58.81,15.5317,ODP,110,673,A,4667.4 m,33.33 m,07/22/86 1830,JR,3
ODP 110-673-B,-58.6415,15.532,ODP,110,673,B,4678.7 m,247.05 m,07/23/86 2300,JR,3
ODP 110-674-A,-58.8515,15.5382,ODP,110,674,A,4550.2 m,354.58 m,07/28/86 1400,JR,3
ODP 110-675-A,-58.7168,15.5295,ODP,110,675,A,5007.8 m,44.74 m,08/04/86 0730,JR,1
ODP 110-676-A,-58.7033,15.5308,ODP,110,676,A,5059.6 m,262.09 m,08/10/86 1115,JR,1
ODP 111-504-B,-83.7303,1.22685,ODP,111,504,B,3460 m,27.36 m,10/05/86 1145,JR,0
ODP 111-677-A,-83.737,1.2023,ODP,111,677,A,3472 m,279.44 m,09/30/86 0945,JR,0
ODP 111-677-B,-83.737,1.2024,ODP,111,677,B,3473 m,93.03 m,10/03/86 1515,JR,0
ODP 111-678-A,-83.7232,1.2168,ODP,111,678,A,3464 m,0.54 m,10/04/86 1102,JR,0
ODP 111-678-B,-83.7232,1.2168,ODP,111,678,B,3465 m,35.1 m,10/04/86 1500,JR,0
ODP 112-679-A,-78.2653,-11.0587,ODP,112,679,A,434 m,7 m,10/31/86 1015,JR,0
ODP 112-679-B,-78.2723,-11.0633,ODP,112,679,B,458 m,102.99 m,10/31/86 2030,JR,0
ODP 112-679-C,-78.2722,-11.0635,ODP,112,679,C,458 m,69.78 m,11/01/86 0700,JR,0
ODP 112-679-D,-78.2722,-11.0638,ODP,112,679,D,462 m,116.03 m,11/01/86 1245,JR,0
ODP 112-679-E,-78.2723,-11.063,ODP,112,679,E,462 m,36.3 m,11/02/86 1315,JR,0
ODP 112-680-A,-78.0778,-11.065,ODP,112,680,A,272 m,81.19 m,11/05/86 0715,JR,0
ODP 112-680-B,-78.0778,-11.065,ODP,112,680,B,273 m,98.45 m,11/05/86 2030,JR,0
ODP 112-680-C,-78.0778,-11.065,ODP,112,680,C,272 m,35.04 m,11/06/86 1430,JR,0
ODP 112-681-A,-77.9577,-10.9767,ODP,112,681,A,161 m,112.4 m,11/07/86 0115,JR,0
ODP 112-681-B,-77.9577,-10.9767,ODP,112,681,B,162 m,97.3 m,11/08/86 0000,JR,0
ODP 112-681-C,-77.9577,-10.9767,ODP,112,681,C,162 m,86.24 m,11/08/86 1315,JR,0
ODP 112-682-A,-79.0622,-11.2665,ODP,112,682,A,3801 m,127.04 m,11/09/86 0115,JR,5
ODP 112-683-A,-80.4067,-9.0282,ODP,112,683,A,3087 m,217.67 m,11/15/86 0722,JR,4
ODP 112-683-B,-80.4043,-9.0265,ODP,112,683,B,3077 m,30.67 m,11/18/86 1630,JR,4
ODP 112-684-A,-79.9558,-8.9915,ODP,112,684,A,438 m,72.5 m,11/20/86 2300,JR,0
ODP 112-684-B,-79.9558,-8.9915,ODP,112,684,B,439 m,37.17 m,NA,JR,0
ODP 112-684-C,-79.9558,-8.9915,ODP,112,684,C,438 m,56.23 m,11/21/86 2030,JR,0
ODP 112-685-A,-80.5835,-9.113,ODP,112,685,A,5093 m,278.65 m,11/22/86 1350,JR,0
ODP 112-686-A,-76.8915,-13.4802,ODP,112,686,A,454 m,181.71 m,12/02/86 1815,JR,0
ODP 112-686-B,-76.8915,-13.4802,ODP,112,686,B,458 m,225.53 m,12/03/86 1130,JR,0
ODP 112-687-A,-76.9905,-12.863,ODP,112,687,A,316 m,108.29 m,12/04/86 0700,JR,0
ODP 112-687-B,-76.9905,-12.863,ODP,112,687,B,316 m,87.43 m,12/04/86 1830,JR,0
ODP 112-688-A,-78.9428,-11.5377,ODP,112,688,A,3827 m,245.29 m,12/05/86 1715,JR,4
ODP 112-688-B,-78.9428,-11.5377,ODP,112,688,B,3830 m,NA,12/07/86 0230,JR,4
ODP 112-688-C,-78.9428,-11.5377,ODP,112,688,C,3829 m,1.19 m,12/08/86 0330,JR,4
ODP 112-688-D,-78.9428,-11.5377,ODP,112,688,D,3836 m,NA,12/09/86 1800,JR,4
ODP 112-688-E,-78.9442,-11.538,ODP,112,688,E,3827 m,151.98 m,12/10/86 2315,JR,4
ODP 113-689-A,3.0999,-64.517,ODP,113,689,A,2080 m,9.35 m,01/15/87 1552,JR,3
ODP 113-689-B,3.0999,-64.517,ODP,113,689,B,2080 m,229.45 m,01/16/87 0800,JR,3
ODP 113-689-C,3.1004,-64.517,ODP,113,689,C,2080.3 m,20.54 m,01/18/87 0645,JR,3
ODP 113-689-D,3.1004,-64.517,ODP,113,689,D,2080.3 m,115.97 m,01/18/87 1230,JR,3
ODP 113-690-A,1.2049,-65.1605,ODP,113,690,A,2914 m,9.86 m,01/19/87 1704,JR,4
ODP 113-690-B,1.2049,-65.1605,ODP,113,690,B,2914 m,214.68 m,01/20/87 0315,JR,4
ODP 113-690-C,1.2047,-65.1603,ODP,113,690,C,2914 m,185.6 m,01/21/87 0700,JR,4
ODP 113-691-A,-13.811,-70.742,ODP,113,691,A,3035 m,0.05 m,01/25/87 1600,JR,0
ODP 113-691-B,-13.8093,-70.744,ODP,113,691,B,2038 m,NA,01/26/87 0245,JR,0
ODP 113-691-C,-13.8113,-70.743,ODP,113,691,C,3025 m,NA,01/26/87 0600,JR,0
ODP 113-692-A,-13.8201,-70.7241,ODP,113,692,A,2880 m,0.65 m,01/26/87 1745,JR,4
ODP 113-692-B,-13.8199,-70.7239,ODP,113,692,B,2875 m,33.11 m,01/26/87 2130,JR,4
ODP 113-693-A,-14.5735,-70.8315,ODP,113,693,A,2359 m,213.58 m,01/30/87 0900,JR,3
ODP 113-693-B,-14.5744,-70.8315,ODP,113,693,B,2359 m,100.77 m,02/05/87 0315,JR,3
ODP 113-694-A,-33.4465,-66.847,ODP,113,694,A,4653.4 m,9.85 m,02/09/87 1650,JR,0
ODP 113-694-B,-33.4471,-66.847,ODP,113,694,B,4653.4 m,66.98 m,02/10/87 1630,JR,0
ODP 113-694-C,-33.4461,-66.847,ODP,113,694,C,4653.4 m,73.03 m,02/14/87 1337,JR,0
ODP 113-695-A,-43.4516,-62.3913,ODP,113,695,A,1300.1 m,254.39 m,02/20/87 0930,JR,0
ODP 113-696-A,-42.9331,-61.8491,ODP,113,696,A,650 m,58.3 m,02/23/87 1000,JR,3
ODP 113-696-B,-42.9333,-61.8493,ODP,113,696,B,650 m,156.69 m,02/24/87 1630,JR,3
ODP 113-697-A,-40.2878,-61.8106,ODP,113,697,A,3480 m,26.6 m,03/02/87 1130,JR,0
ODP 113-697-B,-40.2958,-61.8104,ODP,113,697,B,3480 m,188.3 m,03/03/87 1645,JR,0
ODP 114-698-A,-33.0993,-51.459,ODP,114,698,A,2137.5 m,52.26 m,03/16/87 1305,JR,4
ODP 114-699-A,-30.677,-51.542,ODP,114,699,A,3705.5 m,356.52 m,03/20/87 1045,JR,3
ODP 114-700-A,-30.2783,-51.533,ODP,114,700,A,3601 m,0.19 m,03/27/87 0115,JR,4
ODP 114-700-B,-30.2781,-51.533,ODP,114,700,B,3601 m,245.4 m,03/27/87 2245,JR,4
ODP 114-701-A,-23.2123,-51.985,ODP,114,701,A,4636.7 m,69.66 m,04/04/87 1435,JR,3
ODP 114-701-B,-23.2123,-51.985,ODP,114,701,B,4636.7 m,96.36 m,04/06/87 0629,JR,3
ODP 114-701-C,-23.2117,-51.985,ODP,114,701,C,4636.7 m,331.14 m,04/08/87 0130,JR,3
ODP 114-702-A,-26.3688,-50.946,ODP,114,702,A,3083.4 m,34.21 m,04/13/87 0355,JR,4
ODP 114-702-B,-26.3686,-50.946,ODP,114,702,B,3083.7 m,195.1 m,04/13/87 1545,JR,4
ODP 114-703-A,7.8947,-47.051,ODP,114,703,A,1796.1 m,192.29 m,04/21/87 0500,JR,4
ODP 114-704-A,7.4208,-46.879,ODP,114,704,A,2532.3 m,224.55 m,04/25/87 1330,JR,6
ODP 114-704-B,7.4205,-46.88,ODP,114,704,B,2532.3 m,502.75 m,04/26/87 0645,JR,6
ODP 115-705-A,61.3837,-13.167,ODP,115,705,A,2318 m,19.16 m,05/21/87 2100,JR,0
ODP 115-706-A,61.371,-13.114,ODP,115,706,A,2517 m,39.28 m,05/22/87 2315,JR,4
ODP 115-706-B,61.371,-13.114,ODP,115,706,B,2518 m,29.44 m,05/23/87 0800,JR,4
ODP 115-706-C,61.371,-13.114,ODP,115,706,C,2518 m,19.97 m,05/24/87 0330,JR,4
ODP 115-707-A,59.0168,-7.5453,ODP,115,707,A,1553 m,160.27 m,05/27/87 1410,JR,4
ODP 115-707-B,59.0168,-7.5453,ODP,115,707,B,1552 m,96.08 m,05/28/87 1830,JR,4
ODP 115-707-C,59.0168,-7.5453,ODP,115,707,C,1552 m,91.66 m,05/29/87 1030,JR,4
ODP 115-708-A,59.9438,-5.4558,ODP,115,708,A,4107 m,189.72 m,06/02/87 1800,JR,3
ODP 115-709-A,60.5517,-3.915,ODP,115,709,A,3047 m,184.74 m,06/05/87 0130,JR,2
ODP 115-709-B,60.5517,-3.915,ODP,115,709,B,3049 m,234.55 m,06/06/87 0630,JR,2
ODP 115-709-C,60.5517,-3.915,ODP,115,709,C,3039 m,330.03 m,06/07/87 0400,JR,2
ODP 115-710-A,60.98,-4.3117,ODP,115,710,A,3823 m,185.2 m,06/08/87 2045,JR,6
ODP 115-710-B,60.98,-4.3117,ODP,115,710,B,3821 m,72.06 m,06/10/87 0000,JR,6
ODP 115-711-A,61.163,-2.7427,ODP,115,711,A,4439 m,203.86 m,06/11/87 0130,JR,6
ODP 115-711-B,61.163,-2.7427,ODP,115,711,B,4440 m,89.25 m,06/12/87 1530,JR,6
ODP 115-712-A,73.4063,-4.2165,ODP,115,712,A,2903 m,41.46 m,06/16/87 0115,JR,4
ODP 115-713-A,73.3942,-4.193,ODP,115,713,A,2920 m,114.98 m,06/16/87 2330,JR,4
ODP 115-714-A,73.7867,5.06,ODP,115,714,A,2041 m,194.63 m,06/23/87 0355,JR,5
ODP 115-714-B,73.7867,5.06,ODP,115,714,B,2041 m,114.93 m,06/24/87 0415,JR,5
ODP 115-715-A,73.8313,5.0815,ODP,115,715,A,2273 m,137.62 m,06/24/87 1600,JR,4
ODP 115-716-A,73.2833,4.9333,ODP,115,716,A,544 m,262.68 m,06/28/87 1445,JR,0
ODP 116-717-A,81.3901,-0.9298,ODP,116,717,A,4734.7 m,9.64 m,NA,JR,0
ODP 116-717-B,81.3901,-0.9298,ODP,116,717,B,4734.7 m,13.43 m,NA,JR,0
ODP 116-717-C,81.3901,-0.9298,ODP,116,717,C,4734.7 m,480.52 m,NA,JR,0
ODP 116-718-A,81.4011,-1.0209,ODP,116,718,A,4730.2 m,9.42 m,NA,JR,0
ODP 116-718-B,81.4011,-1.0209,ODP,116,718,B,4730.2 m,9.26 m,NA,JR,0
ODP 116-718-C,81.4011,-1.0209,ODP,116,718,C,4730.2 m,274.05 m,NA,JR,0
ODP 116-718-D,81.4011,-1.0209,ODP,116,718,D,4730.2 m,0.17 m,NA,JR,0
ODP 116-718-E,81.4011,-1.0209,ODP,116,718,E,4730.2 m,9.92 m,NA,JR,0
ODP 116-719-A,81.3995,-0.9608,ODP,116,719,A,4736.8 m,185.53 m,NA,JR,0
ODP 116-719-B,81.3995,-0.9608,ODP,116,719,B,4736.8 m,NA,NA,JR,0
ODP 117-720-A,60.744,16.1307,ODP,117,720,A,4033.9 m,89.41 m,08/29/87 1115,JR,0
ODP 117-721-A,59.8645,16.6778,ODP,117,721,A,1940.7 m,89.28 m,09/03/87 1200,JR,0
ODP 117-721-B,59.8645,16.6778,ODP,117,721,B,1935.5 m,342.78 m,09/03/87 2330,JR,0
ODP 117-721-C,59.8645,16.6778,ODP,117,721,C,1935.6 m,133.79 m,09/06/87 0145,JR,0
ODP 117-722-A,59.7953,16.6218,ODP,117,722,A,2022.5 m,225.98 m,09/07/87 0230,JR,3
ODP 117-722-B,59.7953,16.6218,ODP,117,722,B,2021.7 m,385.8 m,09/08/87 1200,JR,3
ODP 117-723-A,57.609,18.0518,ODP,117,723,A,804.7 m,298.29 m,09/15/87 1145,JR,0
ODP 117-723-B,57.6081,18.0518,ODP,117,723,B,805.2 m,295.84 m,09/17/87 0430,JR,0
ODP 117-723-C,57.609,18.0518,ODP,117,723,C,804.3 m,82.17 m,09/19/87 1415,JR,0
ODP 117-724-A,57.7865,18.4625,ODP,117,724,A,591 m,44.76 m,09/20/87 1045,JR,0
ODP 117-724-B,57.7865,18.4625,ODP,117,724,B,590.5 m,212.95 m,09/20/87 1500,JR,0
ODP 117-724-C,57.7865,18.4625,ODP,117,724,C,591.7 m,242.7 m,09/21/87 0800,JR,0
ODP 117-725-A,57.7006,18.4873,ODP,117,725,A,311.6 m,4.53 m,09/22/87 0230,JR,0
ODP 117-725-B,57.7006,18.4873,ODP,117,725,B,311.6 m,11.22 m,09/22/87 0600,JR,0
ODP 117-725-C,57.7006,18.4873,ODP,117,725,C,311.2 m,98.76 m,09/22/87 1330,JR,0
ODP 117-726-A,57.3715,17.8161,ODP,117,726,A,328.6 m,110.11 m,09/23/87 1000,JR,4
ODP 117-727-A,57.5886,17.768,ODP,117,727,A,910 m,189.46 m,09/24/87 1230,JR,0
ODP 117-727-B,57.5886,17.768,ODP,117,727,B,907.3 m,27.95 m,09/25/87 1230,JR,0
ODP 117-728-A,57.8257,17.6802,ODP,117,728,A,1421.9 m,343.72 m,09/25/87 1130,JR,0
ODP 117-728-B,57.8257,17.6802,ODP,117,728,B,1424.3 m,349.5 m,09/27/87 0000,JR,0
ODP 117-729-A,57.9547,17.6446,ODP,117,729,A,1392.3 m,31.72 m,09/28/87 0600,JR,4
ODP 117-730-A,57.692,17.7314,ODP,117,730,A,1059.9 m,323.66 m,09/29/87 0545,JR,0
ODP 117-731-A,59.7025,16.4705,ODP,117,731,A,2359.4 m,359.28 m,10/01/87 0730,JR,1
ODP 117-731-B,59.7025,16.4705,ODP,117,731,B,2359.4 m,14.97 m,10/04/87 0045,JR,1
ODP 117-731-C,59.7025,16.4705,ODP,117,731,C,2359.4 m,111.54 m,10/05/87 1330,JR,1
ODP 118-732-A,57.0548,-32.547,ODP,118,732,A,4881.9 m,0.01 m,10/25/87 1430,JR,0
ODP 118-732-B,57.0548,-32.547,ODP,118,732,B,4878.3 m,1.9 m,10/27/87 2030,JR,0
ODP 118-732-C,57.0548,-32.547,ODP,118,732,C,4885.4 m,0.7 m,10/28/87 0625,JR,0
ODP 118-732-D,57.045,-32.548,ODP,118,732,D,4809.9 m,0.42 m,10/29/87 0630,JR,0
ODP 118-732-E,57.045,-32.548,ODP,118,732,E,4807.9 m,0.18 m,10/30/87 1530,JR,0
ODP 118-732-F,57.045,-32.548,ODP,118,732,F,4806.9 m,0.3 m,10/30/87 2000,JR,0
ODP 118-733-A,56.9775,-33.088,ODP,118,733,A,4482.9 m,NA,10/31/87 1800,JR,0
ODP 118-733-B,56.9775,-33.088,ODP,118,733,B,4486.9 m,0.09 m,11/03/87 0300,JR,0
ODP 118-733-C,56.9775,-33.088,ODP,118,733,C,4486.9 m,0.2 m,11/03/87 2100,JR,0
ODP 118-733-D,56.9895,-33.082,ODP,118,733,D,5207.9 m,0.47 m,11/04/87 0415,JR,0
ODP 118-734-A,57.1302,-32.114,ODP,118,734,A,3659.6 m,0.05 m,11/07/87 1900,JR,0
ODP 118-734-B,57.13,-32.114,ODP,118,734,B,3670.4 m,1.1 m,11/09/87 0630,JR,0
ODP 118-734-C,57.104,-32.106,ODP,118,734,C,3694.9 m,NA,11/09/87 2300,JR,0
ODP 118-734-D,57.104,-32.106,ODP,118,734,D,3708.9 m,0.79 m,11/10/87 0030,JR,0
ODP 118-734-E,57.129,-32.113,ODP,118,734,E,3735.1 m,NA,11/10/87 0330,JR,0
ODP 118-734-F,57.129,-32.113,ODP,118,734,F,3424.9 m,0.1 m,11/10/87 2330,JR,0
ODP 118-734-G,57.135,-32.116,ODP,118,734,G,3417.4 m,5.95 m,11/12/87 0630,JR,0
ODP 118-735-A,57.2717,-32.722,ODP,118,735,A,726.9 m,0.1 m,11/14/87 0230,JR,0
ODP 118-735-B,57.266,-32.7233,ODP,118,735,B,719.9 m,434.81 m,12/06/87 0445,JR,0
ODP 119-736-A,71.6615,-49.403,ODP,119,736,A,629 m,147.05 m,12/26/87 0230,JR,0
ODP 119-736-B,71.6615,-49.403,ODP,119,736,B,628.1 m,27.81 m,12/28/87 0430,JR,0
ODP 119-736-C,71.6615,-49.403,ODP,119,736,C,629 m,77.41 m,12/28/87 1900,JR,0
ODP 119-737-A,73.0324,-50.228,ODP,119,737,A,564 m,181.64 m,12/30/87 0430,JR,4
ODP 119-737-B,73.0324,-50.228,ODP,119,737,B,564 m,298.35 m,12/31/87 1715,JR,4
ODP 119-738-A,82.7878,-62.709,ODP,119,738,A,2252.7 m,2.76 m,01/10/88 0245,JR,4
ODP 119-738-B,82.7878,-62.709,ODP,119,738,B,2252.5 m,170.85 m,01/10/88 1630,JR,4
ODP 119-738-C,82.7878,-62.709,ODP,119,738,C,2252.5 m,146.29 m,01/11/88 1845,JR,4
ODP 119-739-A,75.0818,-67.285,ODP,119,739,A,412.4 m,5.73 m,01/18/88 1430,JR,4
ODP 119-739-B,75.0818,-67.285,ODP,119,739,B,412.4 m,1.92 m,01/18/88 1930,JR,4
ODP 119-739-C,75.0818,-67.285,ODP,119,739,C,412.4 m,168.5 m,01/19/88 0300,JR,4
ODP 119-740-A,76.6819,-68.764,ODP,119,740,A,807.5 m,72.19 m,01/23/88 1830,JR,0
ODP 119-740-B,76.6819,-68.764,ODP,119,740,B,814.4 m,1.6 m,01/27/88 1315,JR,0
ODP 119-741-A,76.3825,-68.387,ODP,119,741,A,551.4 m,33.6 m,01/28/88 0545,JR,3
ODP 119-742-A,75.409,-67.553,ODP,119,742,A,415.7 m,168.73 m,01/30/88 0215,JR,3
ODP 119-743-A,74.6905,-66.916,ODP,119,743,A,998.7 m,21.8 m,02/02/88 1700,JR,0
ODP 119-744-A,80.595,-61.579,ODP,119,744,A,2307.3 m,144.91 m,02/05/88 1900,JR,6
ODP 119-744-B,80.595,-61.579,ODP,119,744,B,2306.5 m,79.74 m,02/06/88 1915,JR,6
ODP 119-744-C,80.595,-61.579,ODP,119,744,C,2308 m,26.77 m,02/07/88 0630,JR,6
ODP 119-745-A,85.8542,-59.595,ODP,119,745,A,4082.5 m,9.86 m,02/08/88 1715,JR,0
ODP 119-745-B,85.8542,-59.595,ODP,119,745,B,4082.5 m,220.72 m,02/09/88 1530,JR,0
ODP 119-746-A,85.8682,-59.569,ODP,119,746,A,4059.5 m,95.07 m,02/10/88 2027,JR,0
ODP 120-747-A,76.794,-54.811,ODP,120,747,A,1695 m,227.34 m,03/06/88 2230,JR,6
ODP 120-747-B,76.794,-54.811,ODP,120,747,B,1697.2 m,48.91 m,03/08/88 1715,JR,6
ODP 120-747-C,76.794,-54.811,ODP,120,747,C,1695.2 m,49.5 m,03/09/88 0645,JR,6
ODP 120-748-A,78.9981,-58.441,ODP,120,748,A,1287.5 m,19.25 m,03/13/88 2215,JR,4
ODP 120-748-B,78.9981,-58.441,ODP,120,748,B,1290.9 m,190.15 m,03/14/88 0730,JR,4
ODP 120-748-C,78.9981,-58.441,ODP,120,748,C,1290.5 m,185.88 m,03/15/88 1100,JR,4
ODP 120-749-A,76.4075,-58.717,ODP,120,749,A,1071.5 m,10.04 m,03/24/88 1100,JR,4
ODP 120-749-B,76.4075,-58.717,ODP,120,749,B,1069.5 m,64.66 m,03/24/88 1630,JR,4
ODP 120-749-C,76.4075,-58.717,ODP,120,749,C,1069.5 m,29.92 m,03/25/88 0945,JR,4
ODP 120-750-A,81.2403,-57.592,ODP,120,750,A,2030.5 m,70.51 m,04/14/88 0615,JR,4
ODP 120-750-B,81.2395,-57.592,ODP,120,750,B,2030.5 m,50.43 m,04/20/88 0500,JR,4
ODP 120-751-A,79.8148,-57.726,ODP,120,751,A,1633.8 m,162.92 m,04/18/88 2000,JR,2
ODP 121-752-A,93.578,-30.891,ODP,121,752,A,1086.3 m,217.32 m,05/10/88 0315,JR,2
ODP 121-752-B,93.5775,-30.891,ODP,121,752,B,1086.3 m,121.91 m,05/18/88 0900,JR,2
ODP 121-753-A,93.5899,-30.839,ODP,121,753,A,1176.1 m,61.06 m,05/12/88 1630,JR,4
ODP 121-753-B,93.5899,-30.839,ODP,121,753,B,1176.1 m,0.09 m,05/13/88 0615,JR,4
ODP 121-754-A,93.5665,-30.941,ODP,121,754,A,1063.6 m,128.27 m,05/13/88 1830,JR,6
ODP 121-754-B,93.5665,-30.941,ODP,121,754,B,1065.5 m,91.85 m,05/15/88 0515,JR,6
ODP 121-755-A,93.5467,-31.03,ODP,121,755,A,1057.9 m,80.21 m,05/22/88 1500,JR,4
ODP 121-756-A,87.5968,-27.3555,ODP,121,756,A,1518.1 m,9.72 m,05/25/88 2049,JR,6
ODP 121-756-B,87.5968,-27.3555,ODP,121,756,B,1518.1 m,105.7 m,05/26/88 0400,JR,6
ODP 121-756-C,87.5982,-27.3542,ODP,121,756,C,1515.8 m,61.86 m,05/26/88 1235,JR,6
ODP 121-756-D,87.5974,-27.3548,ODP,121,756,D,1513.1 m,47.5 m,05/27/88 1845,JR,6
ODP 121-757-A,88.1816,-17.0243,ODP,121,757,A,1650.2 m,9.4 m,06/01/88 0210,JR,5
ODP 121-757-B,88.1816,-17.0243,ODP,121,757,B,1652.1 m,271.94 m,06/01/88 1100,JR,5
ODP 121-757-C,88.1802,-17.0231,ODP,121,757,C,1643.6 m,68.91 m,06/04/88 0615,JR,5
ODP 121-758-A,90.3612,5.3842,ODP,121,758,A,2923.6 m,453.83 m,06/15/88 2350,JR,6
ODP 121-758-B,90.3612,5.384,ODP,121,758,B,2925.6 m,98.68 m,06/15/88 0440,JR,6
ODP 121-758-C,90.3611,5.384,ODP,121,758,C,2922.2 m,9.4 m,06/15/88 1558,JR,6
ODP 122-759-A,115.5602,-16.954,ODP,122,759,A,2091.6 m,NA,07/08/88 2015,JR,4
ODP 122-759-B,115.5605,-16.954,ODP,122,759,B,2091.6 m,129.6 m,07/09/88 0700,JR,4
ODP 122-760-A,115.5413,-16.922,ODP,122,760,A,1969.7 m,196.38 m,07/11/88 2315,JR,3
ODP 122-760-B,115.5411,-16.922,ODP,122,760,B,1969.7 m,123.02 m,07/14/88 1300,JR,3
ODP 122-761-A,115.535,-16.738,ODP,122,761,A,2188.8 m,9.92 m,07/19/88 0315,JR,6
ODP 122-761-B,115.535,-16.737,ODP,122,761,B,2167.9 m,199.08 m,07/19/88 1000,JR,6
ODP 122-761-C,115.535,-16.737,ODP,122,761,C,2167.9 m,72.24 m,07/21/88 0900,JR,6
ODP 122-762-A,112.2543,-19.887,ODP,122,762,A,1359.9 m,10.04 m,07/26/88 0215,JR,4
ODP 122-762-B,112.254,-19.887,ODP,122,762,B,1360 m,174.9 m,07/26/88 1100,JR,4
ODP 122-762-C,112.254,-19.887,ODP,122,762,C,1360 m,534.54 m,07/27/88 0325,JR,4
ODP 122-763-A,112.2083,-20.587,ODP,122,763,A,1367.5 m,201.88 m,08/05/88 1505,JR,3
ODP 122-763-B,112.2087,-20.587,ODP,122,763,B,1367.5 m,376.36 m,08/06/88 0730,JR,3
ODP 122-763-C,112.2085,-20.587,ODP,122,763,C,1367.5 m,332.83 m,08/11/88 2100,JR,3
ODP 122-764-A,115.4572,-16.566,ODP,122,764,A,2698.6 m,40.56 m,08/18/88 1615,JR,3
ODP 122-764-B,115.4572,-16.566,ODP,122,764,B,2698.6 m,44.33 m,08/19/88 0945,JR,3
ODP 123-765-A,117.5752,-15.976,ODP,123,765,A,5721.4 m,9.69 m,09/07/88 0415,JR,4
ODP 123-765-B,117.5752,-15.976,ODP,123,765,B,5717.7 m,270.92 m,09/08/88 0230,JR,4
